"Dataset_ID","slice","Longitude","Latitude","MAAT_WAPLS","biome"
4524,"5000",1.75,48.416667,10.78,3
4524,"6000",1.75,48.416667,12.2333333333333,3
4524,"7000",1.75,48.416667,11.6,3
4524,"8000",1.75,48.416667,10.5666666666667,3
4524,"9000",1.75,48.416667,10.7111111111111,3
4524,"10000",1.75,48.416667,10.05,3
4527,"1000",17.200255,48.97805,7.23076923076923,3
4527,"2000",17.200255,48.97805,7.36428571428571,3
4527,"3000",17.200255,48.97805,5.76666666666667,3
4527,"4000",17.200255,48.97805,5.93333333333333,3
4527,"5000",17.200255,48.97805,5.66666666666667,3
4527,"6000",17.200255,48.97805,4.73333333333333,3
4527,"7000",17.200255,48.97805,5,3
4527,"8000",17.200255,48.97805,5.7,3
4527,"9000",17.200255,48.97805,5.6,3
4527,"10000",17.200255,48.97805,4.725,3
4529,"1000",0.25,52.516667,8.68333333333333,3
4529,"2000",0.25,52.516667,8.00909090909091,3
4529,"3000",0.25,52.516667,9.07857142857143,3
4529,"4000",0.25,52.516667,8.24666666666667,3
4529,"5000",0.25,52.516667,10.975,3
4529,"7000",0.25,52.516667,10.453125,3
4529,"8000",0.25,52.516667,9.95,3
4531,"1000",22.383333,58.466667,4.58181818181818,3
4531,"2000",22.383333,58.466667,4.28888888888889,3
4531,"3000",22.383333,58.466667,4.86,3
4531,"4000",22.383333,58.466667,4.875,3
4531,"5000",22.383333,58.466667,5.15,3
4531,"6000",22.383333,58.466667,5.8,3
4531,"7000",22.383333,58.466667,6.275,3
4531,"8000",22.383333,58.466667,6.45,3
4531,"9000",22.383333,58.466667,4.775,3
4531,"10000",22.383333,58.466667,4.22857142857143,3
4532,"1000",0.339444,52.692778,9.83333333333333,3
4532,"2000",0.339444,52.692778,8.95714285714286,3
4532,"3000",0.339444,52.692778,7.95714285714286,3
4532,"4000",0.339444,52.692778,9.57142857142857,3
4532,"5000",0.339444,52.692778,11.825,3
4532,"6000",0.339444,52.692778,12.45,3
4533,"1000",0.05522,52.341145,8.6875,3
4533,"2000",0.05522,52.341145,8.76666666666667,3
4533,"3000",0.05522,52.341145,8.1,3
4533,"4000",0.05522,52.341145,7.34,3
4539,"0",22.866667,62.133333,2.3,3
4539,"1000",22.866667,62.133333,2.82,3
4539,"2000",22.866667,62.133333,2.6,3
4539,"3000",22.866667,62.133333,2.92,3
4539,"4000",22.866667,62.133333,2.55,3
4539,"5000",22.866667,62.133333,3.275,3
4539,"6000",22.866667,62.133333,3.1,3
4539,"7000",22.866667,62.133333,3.54,3
4539,"8000",22.866667,62.133333,3,3
4539,"9000",22.866667,62.133333,3.2,3
4539,"10000",22.866667,62.133333,4.06666666666667,3
4541,"1000",25.45,49.75,5.3,3
4541,"2000",25.45,49.75,6.33333333333333,3
4541,"3000",25.45,49.75,6.775,3
4541,"4000",25.45,49.75,6.6,3
4541,"5000",25.45,49.75,6.7,3
4541,"6000",25.45,49.75,5.6,3
4541,"7000",25.45,49.75,4.1,3
4541,"8000",25.45,49.75,7,3
4541,"9000",25.45,49.75,6.65,3
4541,"10000",25.45,49.75,4.8,3
4542,"1000",32.633333,65.116667,-0.45,3
4542,"2000",32.633333,65.116667,0.766666666666667,3
4542,"3000",32.633333,65.116667,2,3
4542,"4000",32.633333,65.116667,3.33333333333333,3
4542,"5000",32.633333,65.116667,2.2,3
4542,"6000",32.633333,65.116667,2.5,3
4542,"7000",32.633333,65.116667,1.75,3
4542,"8000",32.633333,65.116667,1.1,3
4542,"9000",32.633333,65.116667,1.55,3
4542,"10000",32.633333,65.116667,1.4,3
4543,"1000",36.25,63.9,-1.1,3
4543,"2000",36.25,63.9,-1.75,3
4543,"3000",36.25,63.9,-0.266666666666667,3
4543,"4000",36.25,63.9,-0.733333333333333,3
4543,"5000",36.25,63.9,0.5,3
4543,"6000",36.25,63.9,0.8,3
4543,"7000",36.25,63.9,0.125,3
4543,"8000",36.25,63.9,0.233333333333333,3
4543,"9000",36.25,63.9,-0.275,3
4543,"10000",36.25,63.9,-1.03333333333333,3
4545,"0",14.347425,49.07398,6.6,3
4545,"1000",14.347425,49.07398,5.05,3
4545,"2000",14.347425,49.07398,6.35,3
4545,"3000",14.347425,49.07398,6,3
4545,"4000",14.347425,49.07398,4.4,3
4545,"5000",14.347425,49.07398,5.3,3
4545,"6000",14.347425,49.07398,5.6,3
4545,"7000",14.347425,49.07398,5.15,3
4545,"8000",14.347425,49.07398,4.9,3
4545,"9000",14.347425,49.07398,4,3
4545,"10000",14.347425,49.07398,3.73333333333333,3
4548,"3000",46.116667,35.533333,8.525,3
4548,"4000",46.116667,35.533333,8.56,3
4548,"5000",46.116667,35.533333,9.63333333333333,3
4548,"6000",46.116667,35.533333,9.2,3
4548,"7000",46.116667,35.533333,9.6,3
4548,"8000",46.116667,35.533333,9.05714285714286,3
4548,"9000",46.116667,35.533333,8.73333333333333,3
4548,"10000",46.116667,35.533333,8.46666666666667,3
4549,"1000",11.025,46.858333,3.5625,3
4549,"2000",11.025,46.858333,3.23333333333333,3
4549,"3000",11.025,46.858333,2.2,3
4549,"4000",11.025,46.858333,2.9,3
4549,"5000",11.025,46.858333,0.5,3
4549,"6000",11.025,46.858333,2.5,3
4549,"7000",11.025,46.858333,1.9,3
4549,"8000",11.025,46.858333,2.1375,3
4549,"9000",11.025,46.858333,1.97333333333333,3
4549,"10000",11.025,46.858333,1.81333333333333,3
4551,"1000",19.994167,46.361389,10.5,3
4551,"2000",19.994167,46.361389,16,3
4551,"3000",19.994167,46.361389,8.05,3
4551,"4000",19.994167,46.361389,9.65,3
4551,"5000",19.994167,46.361389,7.3,3
4551,"6000",19.994167,46.361389,7.95,3
4551,"7000",19.994167,46.361389,7.15,3
4551,"8000",19.994167,46.361389,7.15,3
4551,"9000",19.994167,46.361389,8.05,3
4551,"10000",19.994167,46.361389,7.55,3
4554,"8000",21.466667,49.783333,8.15,3
4554,"9000",21.466667,49.783333,5.5,3
4554,"10000",21.466667,49.783333,4.4,3
4555,"1000",6.749444,45.884722,4.9,3
4555,"2000",6.749444,45.884722,5.83333333333333,3
4555,"3000",6.749444,45.884722,5.36666666666667,3
4555,"4000",6.749444,45.884722,5.3,3
4555,"5000",6.749444,45.884722,6.85,3
4555,"6000",6.749444,45.884722,7.3,3
4555,"7000",6.749444,45.884722,6.88333333333333,3
4555,"8000",6.749444,45.884722,6.83333333333333,3
4555,"9000",6.749444,45.884722,6.2,3
4555,"10000",6.749444,45.884722,7.56666666666667,3
4558,"0",-72.508611,42.574444,7.075,3
4558,"1000",-72.508611,42.574444,6.97,3
4558,"2000",-72.508611,42.574444,7.025,3
4558,"3000",-72.508611,42.574444,7.1,3
7850,"10000",-91.500278,42.986111,6.75,3
10967,"0",-80.58386,25.74642,19.5,3
10967,"1000",-80.58386,25.74642,19.4571428571429,3
10967,"2000",-80.58386,25.74642,21.4,3
10967,"3000",-80.58386,25.74642,21.675,3
10967,"4000",-80.58386,25.74642,23.74,3
10967,"5000",-80.58386,25.74642,24.8,3
10967,"6000",-80.58386,25.74642,24.1,3
12023,"0",-88.0865,21.5661,15.4,3
12023,"1000",-88.0865,21.5661,16,3
12023,"2000",-88.0865,21.5661,18.9769230769231,3
12023,"3000",-88.0865,21.5661,20.736,3
12023,"4000",-88.0865,21.5661,20.4913043478261,3
13029,"1000",-93.4132,44.5924,6.84285714285714,3
13029,"2000",-93.4132,44.5924,6.63333333333333,3
13029,"3000",-93.4132,44.5924,6.96875,3
13029,"4000",-93.4132,44.5924,6.83939393939394,3
13029,"5000",-93.4132,44.5924,6.81739130434783,3
13029,"6000",-93.4132,44.5924,6.5,3
13029,"7000",-93.4132,44.5924,6.84,3
13029,"8000",-93.4132,44.5924,7.28095238095238,3
13029,"9000",-93.4132,44.5924,8.1,3
13029,"10000",-93.4132,44.5924,7.4,3
13032,"0",-93.84015,44.21895,7.55,3
13032,"1000",-93.84015,44.21895,7.90769230769231,3
13032,"2000",-93.84015,44.21895,7.275,3
13032,"3000",-93.84015,44.21895,7.79473684210526,3
13032,"4000",-93.84015,44.21895,8.17560975609756,3
13032,"5000",-93.84015,44.21895,7.74848484848485,3
13032,"6000",-93.84015,44.21895,7.23125,3
13032,"7000",-93.84015,44.21895,7.34444444444444,3
13032,"8000",-93.84015,44.21895,7.72857142857143,3
13032,"9000",-93.84015,44.21895,7.63673469387755,3
13032,"10000",-93.84015,44.21895,7.8375,3
13047,"0",-83.61,45.0265,5.4,3
13047,"1000",-83.61,45.0265,4.84814814814815,3
13047,"2000",-83.61,45.0265,4.14615384615385,3
13047,"3000",-83.61,45.0265,4.20909090909091,3
13047,"4000",-83.61,45.0265,4.04,3
13047,"5000",-83.61,45.0265,5.3,3
13047,"6000",-83.61,45.0265,5.98055555555556,3
13047,"7000",-83.61,45.0265,6.26122448979592,3
13047,"8000",-83.61,45.0265,8.25,3
13051,"1000",-96.18675,46.5986,5,3
13051,"2000",-96.18675,46.5986,5.05,3
13051,"3000",-96.18675,46.5986,5.43333333333333,3
13051,"4000",-96.18675,46.5986,5.53333333333333,3
13051,"5000",-96.18675,46.5986,5.35333333333333,3
13051,"6000",-96.18675,46.5986,5.8125,3
13051,"7000",-96.18675,46.5986,6.39166666666667,3
13051,"8000",-96.18675,46.5986,5.975,3
13051,"9000",-96.18675,46.5986,4.96153846153846,3
13053,"0",-101.256,20.3882,12.2,3
13053,"1000",-101.256,20.3882,12.5,3
13053,"2000",-101.256,20.3882,12.5,3
13053,"3000",-101.256,20.3882,12.9571428571429,3
13053,"4000",-101.256,20.3882,12.6166666666667,3
13053,"5000",-101.256,20.3882,10.6,3
13053,"6000",-101.256,20.3882,12.7,3
13053,"7000",-101.256,20.3882,12.6,3
13053,"8000",-101.256,20.3882,12.75,3
13053,"9000",-101.256,20.3882,13.2125,3
13053,"10000",-101.256,20.3882,9,3
13055,"1000",-101.249,20.43105,14.3166666666667,3
13055,"2000",-101.249,20.43105,12.9545454545455,3
13055,"3000",-101.249,20.43105,13.2818181818182,3
13055,"4000",-101.249,20.43105,13.1125,3
13055,"5000",-101.249,20.43105,12.65,3
13055,"6000",-101.249,20.43105,12.65,3
13055,"7000",-101.249,20.43105,13.325,3
13055,"8000",-101.249,20.43105,12.75,3
13055,"9000",-101.249,20.43105,12.7,3
13055,"10000",-101.249,20.43105,12.6,3
13060,"0",-91.166,46.30235,3.9,3
13060,"1000",-91.166,46.30235,3.61764705882353,3
13060,"2000",-91.166,46.30235,3.48181818181818,3
13060,"3000",-91.166,46.30235,3.65,3
13069,"0",-91.4935,46.3815,4.7,3
13069,"1000",-91.4935,46.3815,3.88571428571429,3
13069,"2000",-91.4935,46.3815,3.51818181818182,3
13069,"3000",-91.4935,46.3815,4,3
13071,"0",-90.608,45.19145,4.35,3
13071,"1000",-90.608,45.19145,3.97333333333333,3
13071,"2000",-90.608,45.19145,4.375,3
13071,"3000",-90.608,45.19145,4.9,3
13073,"0",-89.62075,45.9915,4.4,3
13073,"1000",-89.62075,45.9915,3.72666666666667,3
13073,"2000",-89.62075,45.9915,3.91666666666667,3
13073,"3000",-89.62075,45.9915,4.1,3
13079,"0",140.866667,39.95,5.5,3
13079,"1000",140.866667,39.95,5.58571428571429,3
13079,"2000",140.866667,39.95,7.06666666666667,3
13079,"3000",140.866667,39.95,6.83333333333333,3
13079,"4000",140.866667,39.95,7.8,3
13079,"5000",140.866667,39.95,7.8,3
13079,"6000",140.866667,39.95,7.56666666666667,3
13079,"7000",140.866667,39.95,7.2,3
13097,"1000",-89.32082,46.21517,3.66666666666667,3
13097,"2000",-89.32082,46.21517,3.65,3
13097,"3000",-89.32082,46.21517,4.4,3
13097,"4000",-89.32082,46.21517,3.56666666666667,3
13097,"5000",-89.32082,46.21517,4.3,3
13097,"6000",-89.32082,46.21517,4.88333333333333,3
13097,"7000",-89.32082,46.21517,5.425,3
13097,"8000",-89.32082,46.21517,6.25,3
13097,"9000",-89.32082,46.21517,5.2,3
13097,"10000",-89.32082,46.21517,4.1,3
14110,"0",-6.425735,52.95853,8.1,3
14110,"1000",-6.425735,52.95853,8.3,3
14110,"2000",-6.425735,52.95853,8.26,3
14110,"3000",-6.425735,52.95853,8.63333333333333,3
14110,"4000",-6.425735,52.95853,8.9,3
14110,"5000",-6.425735,52.95853,9.53333333333333,3
14110,"6000",-6.425735,52.95853,8.9625,3
14110,"7000",-6.425735,52.95853,8.9,3
14110,"8000",-6.425735,52.95853,8.94,3
14110,"9000",-6.425735,52.95853,8.32,3
14110,"10000",-6.425735,52.95853,9.42222222222222,3
14125,"1000",-7.98346,53.32469,7.7,3
14125,"2000",-7.98346,53.32469,8.96,3
14125,"3000",-7.98346,53.32469,8.88333333333333,3
14125,"4000",-7.98346,53.32469,8.93333333333333,3
14125,"5000",-7.98346,53.32469,9.5,3
14134,"0",135.88674,35.51763,9,3
14134,"1000",135.88674,35.51763,8.73333333333333,3
14134,"2000",135.88674,35.51763,8.1,3
14134,"3000",135.88674,35.51763,9.23333333333333,3
14134,"4000",135.88674,35.51763,9.08,3
14134,"5000",135.88674,35.51763,8.8,3
14134,"6000",135.88674,35.51763,9.55,3
14134,"7000",135.88674,35.51763,9.42,3
14134,"8000",135.88674,35.51763,8.6,3
14134,"9000",135.88674,35.51763,8.44,3
14134,"10000",135.88674,35.51763,8.85,3
14177,"0",-7.63069,53.32062,9.4,3
14177,"1000",-7.63069,53.32062,8.96,3
14177,"2000",-7.63069,53.32062,9.01818181818182,3
14177,"3000",-7.63069,53.32062,8.81666666666667,3
14177,"4000",-7.63069,53.32062,9.7625,3
14177,"5000",-7.63069,53.32062,9.9,3
14177,"6000",-7.63069,53.32062,9.44,3
14177,"7000",-7.63069,53.32062,9.49090909090909,3
14177,"8000",-7.63069,53.32062,7.74,3
14177,"9000",-7.63069,53.32062,7.5,3
14177,"10000",-7.63069,53.32062,7.1,3
14270,"1000",-94.878745,45.19932,8.625,3
14270,"2000",-94.878745,45.19932,8.6,3
14274,"0",-9.56165,53.76021,5.15,3
14274,"1000",-9.56165,53.76021,6.25333333333333,3
14274,"2000",-9.56165,53.76021,6.125,3
14274,"3000",-9.56165,53.76021,5.9,3
14274,"4000",-9.56165,53.76021,7,3
14274,"5000",-9.56165,53.76021,7.1,3
14274,"6000",-9.56165,53.76021,8.06,3
14274,"7000",-9.56165,53.76021,8,3
14274,"8000",-9.56165,53.76021,9.2,3
14274,"9000",-9.56165,53.76021,8.3,3
14274,"10000",-9.56165,53.76021,9.23333333333333,3
14276,"0",-7.99204,53.082245,6.93333333333333,3
14276,"1000",-7.99204,53.082245,8.6936170212766,3
14276,"2000",-7.99204,53.082245,9.28125,3
14276,"3000",-7.99204,53.082245,9.01470588235294,3
14276,"4000",-7.99204,53.082245,9.49411764705882,3
14276,"5000",-7.99204,53.082245,10.03125,3
14278,"0",-9.53218,52.018355,8.2,3
14278,"1000",-9.53218,52.018355,7.4375,3
14278,"2000",-9.53218,52.018355,7.2,3
14278,"3000",-9.53218,52.018355,6,3
14278,"4000",-9.53218,52.018355,7.1,3
14278,"5000",-9.53218,52.018355,6.75,3
14278,"6000",-9.53218,52.018355,5.75,3
14278,"7000",-9.53218,52.018355,6,3
14278,"8000",-9.53218,52.018355,4.1,3
14278,"9000",-9.53218,52.018355,4.2,3
14289,"0",-10.165595,52.19509,7,3
14289,"1000",-10.165595,52.19509,6.425,3
14289,"2000",-10.165595,52.19509,6.7125,3
14289,"3000",-10.165595,52.19509,7.25,3
14289,"4000",-10.165595,52.19509,7.3875,3
14289,"5000",-10.165595,52.19509,7.77777777777778,3
14289,"6000",-10.165595,52.19509,7.05,3
14289,"7000",-10.165595,52.19509,7.175,3
14289,"8000",-10.165595,52.19509,6.76923076923077,3
14289,"9000",-10.165595,52.19509,6.7,3
14289,"10000",-10.165595,52.19509,6.33333333333333,3
14291,"1000",-9.533385,52.007485,7.4,3
14291,"2000",-9.533385,52.007485,7.48,3
14291,"3000",-9.533385,52.007485,7.6,3
14291,"4000",-9.533385,52.007485,8.25,3
14291,"5000",-9.533385,52.007485,9.7,3
14291,"6000",-9.533385,52.007485,12.5,3
14291,"7000",-9.533385,52.007485,9,3
14291,"9000",-9.533385,52.007485,9.3,3
14370,"0",-72.784335,41.317115,7.75,3
14370,"1000",-72.784335,41.317115,7.74285714285714,3
14370,"2000",-72.784335,41.317115,7.7,3
14410,"2000",-86.037795,46.542635,4.6,3
14410,"3000",-86.037795,46.542635,4.42,3
14410,"4000",-86.037795,46.542635,4.52857142857143,3
14410,"5000",-86.037795,46.542635,6.125,3
14410,"6000",-86.037795,46.542635,6.02,3
14410,"7000",-86.037795,46.542635,5.9625,3
14410,"8000",-86.037795,46.542635,4.85714285714286,3
14410,"9000",-86.037795,46.542635,3.7375,3
14446,"0",-92.21898,45.786565,6.3,3
14446,"1000",-92.21898,45.786565,4.66666666666667,3
14446,"2000",-92.21898,45.786565,4.36875,3
14491,"0",-121.86795,38.04217,9.95,3
14491,"1000",-121.86795,38.04217,6.69285714285714,3
14491,"2000",-121.86795,38.04217,7.45,3
14491,"3000",-121.86795,38.04217,8.2,3
14494,"0",-122.032935,38.0723,11.2333333333333,3
14494,"1000",-122.032935,38.0723,9.47647058823529,3
14494,"2000",-122.032935,38.0723,7.95714285714286,3
14494,"3000",-122.032935,38.0723,8.8,3
14498,"1000",-115.92977,50.780545,1.36,3
14498,"2000",-115.92977,50.780545,1.37,3
14498,"3000",-115.92977,50.780545,0.7375,3
14498,"4000",-115.92977,50.780545,0.363636363636364,3
14498,"5000",-115.92977,50.780545,0.110526315789474,3
14498,"6000",-115.92977,50.780545,0.738095238095238,3
14498,"7000",-115.92977,50.780545,0.0214285714285714,3
14498,"8000",-115.92977,50.780545,0.8375,3
14498,"9000",-115.92977,50.780545,0.4125,3
14498,"10000",-115.92977,50.780545,0.0222222222222222,3
14510,"0",-9.58186,51.96283,12.9,3
14510,"1000",-9.58186,51.96283,9.14444444444444,3
14510,"2000",-9.58186,51.96283,8.73333333333333,3
14510,"3000",-9.58186,51.96283,8.92,3
14510,"4000",-9.58186,51.96283,6.55,3
14510,"5000",-9.58186,51.96283,8.1,3
14510,"6000",-9.58186,51.96283,8,3
14510,"7000",-9.58186,51.96283,8.55,3
14512,"0",-7.412555,53.365665,7.9,3
14512,"1000",-7.412555,53.365665,7.61818181818182,3
14512,"2000",-7.412555,53.365665,7.12,3
14512,"3000",-7.412555,53.365665,7.63,3
14512,"4000",-7.412555,53.365665,8.30909090909091,3
14512,"5000",-7.412555,53.365665,8.44444444444444,3
14512,"6000",-7.412555,53.365665,8.71666666666667,3
14512,"7000",-7.412555,53.365665,8.66666666666667,3
14512,"8000",-7.412555,53.365665,9.23333333333333,3
14512,"9000",-7.412555,53.365665,8.3,3
14512,"10000",-7.412555,53.365665,2.76666666666667,3
14521,"4000",-9.58825,53.91891,7.4,3
14521,"5000",-9.58825,53.91891,8.73333333333333,3
14521,"6000",-9.58825,53.91891,8.125,3
14521,"7000",-9.58825,53.91891,8.62,3
14521,"8000",-9.58825,53.91891,9.14,3
14521,"9000",-9.58825,53.91891,8.51666666666667,3
14521,"10000",-9.58825,53.91891,7.93333333333333,3
14523,"0",-9.723135,53.953345,1.6,3
14523,"1000",-9.723135,53.953345,6.325,3
14523,"2000",-9.723135,53.953345,7,3
14523,"3000",-9.723135,53.953345,6.8,3
14523,"4000",-9.723135,53.953345,7,3
14523,"5000",-9.723135,53.953345,7.7,3
14523,"6000",-9.723135,53.953345,6.8,3
14523,"7000",-9.723135,53.953345,7.55,3
14523,"8000",-9.723135,53.953345,7.8,3
14523,"9000",-9.723135,53.953345,7,3
14523,"10000",-9.723135,53.953345,6.6,3
14525,"0",-9.434765,54.04048,6.8,3
14525,"1000",-9.434765,54.04048,7.28333333333333,3
14525,"2000",-9.434765,54.04048,6.98333333333333,3
14525,"3000",-9.434765,54.04048,6.9,3
14525,"4000",-9.434765,54.04048,7.15,3
14525,"5000",-9.434765,54.04048,6.73333333333333,3
14525,"6000",-9.434765,54.04048,7.5,3
14525,"7000",-9.434765,54.04048,8.4,3
14525,"8000",-9.434765,54.04048,8.225,3
14525,"9000",-9.434765,54.04048,9.05,3
14527,"0",-9.639,54.05008,7.6,3
14527,"1000",-9.639,54.05008,7.15,3
14527,"2000",-9.639,54.05008,8,3
14527,"3000",-9.639,54.05008,8.5,3
14527,"4000",-9.639,54.05008,7.6,3
14527,"5000",-9.639,54.05008,7.76666666666667,3
14527,"6000",-9.639,54.05008,8.13333333333333,3
14527,"7000",-9.639,54.05008,7.65,3
14527,"8000",-9.639,54.05008,7.5,3
14527,"9000",-9.639,54.05008,7.43333333333333,3
14527,"10000",-9.639,54.05008,7.2,3
14529,"6000",-7.82615,53.17034,8.65,3
14529,"7000",-7.82615,53.17034,8.09090909090909,3
14529,"8000",-7.82615,53.17034,8.19473684210526,3
14529,"9000",-7.82615,53.17034,8.65,3
14529,"10000",-7.82615,53.17034,8.05,3
14535,"1000",-93.63978,44.19291,6.78125,3
14537,"0",-93.365935,44.354435,7.7,3
14537,"1000",-93.365935,44.354435,6.33846153846154,3
14537,"2000",-93.365935,44.354435,5.7,3
14537,"3000",-93.365935,44.354435,6.3,3
14537,"4000",-93.365935,44.354435,6.45,3
14537,"5000",-93.365935,44.354435,7,3
14537,"6000",-93.365935,44.354435,6.15,3
14537,"7000",-93.365935,44.354435,6.2,3
14537,"8000",-93.365935,44.354435,6.1,3
14539,"1000",-93.73915,45.141805,6.55714285714286,3
14539,"2000",-93.73915,45.141805,5.37692307692308,3
14539,"3000",-93.73915,45.141805,6.5,3
14539,"4000",-93.73915,45.141805,6.3,3
14549,"0",-112.792245,37.67214,4.5,3
14549,"1000",-112.792245,37.67214,3.75,3
14549,"2000",-112.792245,37.67214,3.33333333333333,3
14549,"3000",-112.792245,37.67214,1.8,3
14549,"4000",-112.792245,37.67214,2.3,3
14549,"5000",-112.792245,37.67214,2,3
14549,"6000",-112.792245,37.67214,2.2,3
14549,"7000",-112.792245,37.67214,2.7,3
14549,"8000",-112.792245,37.67214,3.06666666666667,3
14549,"9000",-112.792245,37.67214,2.56666666666667,3
14549,"10000",-112.792245,37.67214,3.45,3
14554,"0",-9.55729,53.758835,6.4,3
14554,"1000",-9.55729,53.758835,5.7,3
14554,"2000",-9.55729,53.758835,6.5,3
14554,"3000",-9.55729,53.758835,6.3,3
14554,"4000",-9.55729,53.758835,7.17142857142857,3
14554,"5000",-9.55729,53.758835,8.66,3
14554,"6000",-9.55729,53.758835,9.18333333333333,3
14556,"0",-9.48088,52.04027,7.4,3
14556,"1000",-9.48088,52.04027,8.325,3
14556,"2000",-9.48088,52.04027,8.664,3
14556,"3000",-9.48088,52.04027,8.31,3
14556,"4000",-9.48088,52.04027,8.26666666666667,3
14556,"5000",-9.48088,52.04027,9.25357142857143,3
14556,"6000",-9.48088,52.04027,9.2,3
14556,"9000",-9.48088,52.04027,9.54285714285714,3
14556,"10000",-9.48088,52.04027,9.82857142857143,3
14558,"0",-7.66157,53.390805,7.05,3
14558,"1000",-7.66157,53.390805,8.05714285714286,3
14558,"2000",-7.66157,53.390805,6,3
14558,"3000",-7.66157,53.390805,6.6,3
14558,"5000",-7.66157,53.390805,5.8,3
14558,"6000",-7.66157,53.390805,-0.1,3
14558,"7000",-7.66157,53.390805,3.3,3
14560,"0",-7.062495,43.451545,7.2,3
14560,"1000",-7.062495,43.451545,9.04375,3
14560,"2000",-7.062495,43.451545,9.66875,3
14560,"3000",-7.062495,43.451545,9.63333333333333,3
14560,"4000",-7.062495,43.451545,9.62857142857143,3
14560,"5000",-7.062495,43.451545,10.0727272727273,3
14560,"6000",-7.062495,43.451545,9.875,3
14562,"1000",-8.37187,54.2439,7.57857142857143,3
14562,"2000",-8.37187,54.2439,7.92307692307692,3
14562,"3000",-8.37187,54.2439,8.26,3
14564,"0",-9.68578,51.802805,8.73333333333333,3
14564,"1000",-9.68578,51.802805,10.5307692307692,3
14564,"2000",-9.68578,51.802805,10.2,3
14564,"3000",-9.68578,51.802805,9.06666666666667,3
14564,"4000",-9.68578,51.802805,9.1,3
14612,"0",96.90074,37.27446,2.6,3
14612,"1000",96.90074,37.27446,2.7,3
14612,"2000",96.90074,37.27446,2.55,3
14612,"3000",96.90074,37.27446,1.6,3
14612,"4000",96.90074,37.27446,3.33333333333333,3
14612,"5000",96.90074,37.27446,2.63333333333333,3
14612,"6000",96.90074,37.27446,2.83636363636364,3
14612,"7000",96.90074,37.27446,2.5,3
14612,"8000",96.90074,37.27446,3.13333333333333,3
14612,"9000",96.90074,37.27446,3.65,3
14612,"10000",96.90074,37.27446,2.73333333333333,3
14614,"1000",-81.84467,42.342715,8.14,3
14614,"2000",-81.84467,42.342715,8.15714285714286,3
14614,"3000",-81.84467,42.342715,8.08571428571429,3
14614,"4000",-81.84467,42.342715,8.96666666666667,3
14614,"5000",-81.84467,42.342715,8.98571428571429,3
14614,"6000",-81.84467,42.342715,10,3
14619,"0",102.633333,33.45,-4.8,2
14619,"1000",102.633333,33.45,-6.275,2
14619,"2000",102.633333,33.45,-7.31578947368421,2
14619,"3000",102.633333,33.45,-7.93636363636364,2
14619,"4000",102.633333,33.45,-6.85454545454545,2
14619,"5000",102.633333,33.45,-5.9,2
14619,"6000",102.633333,33.45,-6.06363636363636,2
14619,"7000",102.633333,33.45,-5.68235294117647,2
14619,"8000",102.633333,33.45,-6.66666666666667,2
14619,"9000",102.633333,33.45,-6.40769230769231,2
14619,"10000",102.633333,33.45,-6.10952380952381,2
14624,"1000",-69.0517,46.35065,3.51538461538462,3
14624,"2000",-69.0517,46.35065,4.83333333333333,3
14624,"3000",-69.0517,46.35065,4.65,3
14624,"4000",-69.0517,46.35065,4.15,3
14624,"5000",-69.0517,46.35065,4.9,3
14624,"6000",-69.0517,46.35065,4.22,3
14624,"7000",-69.0517,46.35065,4.3,3
14626,"1000",-93.3212,44.693385,6.27333333333333,3
14631,"1000",-94.473645,43.60715,9.72666666666667,3
14633,"1000",-94.0929,45.16204,8.9,3
14633,"2000",-94.0929,45.16204,8.62,3
14635,"1000",-93.212125,44.333485,8.57333333333333,3
14635,"2000",-93.212125,44.333485,8.1375,3
14637,"1000",-93.665425,44.229535,9.19230769230769,3
14639,"1000",-93.460484,44.651015,9.00714285714286,3
14639,"2000",-93.460484,44.651015,9.23333333333333,3
14641,"1000",-93.93439,44.808755,6.18666666666667,3
14641,"2000",-93.93439,44.808755,5.4625,3
14643,"1000",-93.914375,44.313795,9.16666666666667,3
14645,"1000",-94.075455,45.421695,8.3625,3
14645,"2000",-94.075455,45.421695,8.5,3
14648,"0",106.30884,35.264675,2.7,3
14648,"1000",106.30884,35.264675,2.31428571428571,3
14648,"2000",106.30884,35.264675,1.45,3
14648,"3000",106.30884,35.264675,2.53333333333333,3
14648,"4000",106.30884,35.264675,2.46153846153846,3
14648,"5000",106.30884,35.264675,1.975,3
14648,"6000",106.30884,35.264675,2.9,3
14650,"0",-105.724665,37.67773,2.6,3
14650,"1000",-105.724665,37.67773,3.17857142857143,3
14650,"2000",-105.724665,37.67773,4.175,3
14674,"1000",-68.22364,44.313195,0.4,3
14674,"2000",-68.22364,44.313195,0.875,3
14674,"3000",-68.22364,44.313195,2.73333333333333,3
14674,"4000",-68.22364,44.313195,3.88,3
14674,"5000",-68.22364,44.313195,3.8,3
14674,"6000",-68.22364,44.313195,4.05,3
14674,"7000",-68.22364,44.313195,4.1,3
14674,"8000",-68.22364,44.313195,4.025,3
14674,"9000",-68.22364,44.313195,2.71666666666667,3
14674,"10000",-68.22364,44.313195,2.8,3
14676,"1000",-69.049415,46.334815,2.34166666666667,3
14676,"2000",-69.049415,46.334815,3.26666666666667,3
14676,"3000",-69.049415,46.334815,3.46666666666667,3
14676,"4000",-69.049415,46.334815,3.56363636363636,3
