"Dataset_ID","slice","Lat","Lon","MAT"
17396,8500,46.973155,-94.68138,4.69307818834228
17396,9000,46.973155,-94.68138,4.02814312340721
17396,9500,46.973155,-94.68138,4.33906749315511
17396,10000,46.973155,-94.68138,4.25671455197864
17396,3500,46.973155,-94.68138,4.25671455197864
17396,4000,46.973155,-94.68138,3.80671455197864
17396,4500,46.973155,-94.68138,5.02338121864531
17396,5000,46.973155,-94.68138,5.0138574091215
17396,5500,46.973155,-94.68138,5.05671455197864
17396,6000,46.973155,-94.68138,5.27671455197864
17396,2000,46.973155,-94.68138,3.65671455197864
17396,2500,46.973155,-94.68138,4.79004788531197
17396,3000,46.973155,-94.68138,4.78171455197864
17398,0,41.027635,-73.908375,10.9154425827463
17398,500,41.027635,-73.908375,10.3074425827463
17398,1000,41.027635,-73.908375,9.55073670039337
17398,1500,41.027635,-73.908375,9.09044258274631
17400,4500,69.080765,-121.42854,-12.9151564666203
17400,2000,69.080765,-121.42854,-10.9151564666203
17400,3000,69.080765,-121.42854,-11.0151564666203
17400,4000,69.080765,-121.42854,-11.8151564666203
17400,0,69.080765,-121.42854,-12.8151564666203
17400,1000,69.080765,-121.42854,-11.9151564666203
17400,5000,69.080765,-121.42854,-13.2151564666203
17400,6000,69.080765,-121.42854,-12.8151564666203
17400,6500,69.080765,-121.42854,-10.8151564666203
17400,7500,69.080765,-121.42854,-12.4151564666203
17400,8000,69.080765,-121.42854,-13.2151564666203
17400,8500,69.080765,-121.42854,-12.4151564666203
17400,9000,69.080765,-121.42854,-12.0151564666203
17400,9500,69.080765,-121.42854,-14.2151564666203
17400,10000,69.080765,-121.42854,-12.9151564666203
17402,500,60.216475,-159.76567,-2.6316886450115
17402,1500,60.216475,-159.76567,-3.4316886450115
17402,2000,60.216475,-159.76567,-2.6316886450115
17402,0,60.216475,-159.76567,-2.1316886450115
17402,7500,60.216475,-159.76567,-2.5316886450115
17402,8000,60.216475,-159.76567,-3.5316886450115
17402,8500,60.216475,-159.76567,-4.3316886450115
17402,9000,60.216475,-159.76567,-2.8316886450115
17402,9500,60.216475,-159.76567,-4.7316886450115
17402,2500,60.216475,-159.76567,-2.9316886450115
17402,3000,60.216475,-159.76567,-2.7816886450115
17402,3500,60.216475,-159.76567,-3.1316886450115
17402,4000,60.216475,-159.76567,-1.7316886450115
17402,4500,60.216475,-159.76567,-2.7816886450115
17402,5500,60.216475,-159.76567,-2.0316886450115
17402,6000,60.216475,-159.76567,-2.5816886450115
17402,6500,60.216475,-159.76567,-2.7316886450115
17402,7000,60.216475,-159.76567,-2.9316886450115
17404,4500,46.144685,-86.48299,5.88063500419496
17404,5000,46.144685,-86.48299,5.79492071848067
17404,5500,46.144685,-86.48299,6.74492071848067
17404,6000,46.144685,-86.48299,5.89492071848067
17404,0,46.144685,-86.48299,5.29492071848067
17404,500,46.144685,-86.48299,4.95645918001913
17404,1000,46.144685,-86.48299,5.05492071848067
17404,1500,46.144685,-86.48299,5.43492071848067
17404,2000,46.144685,-86.48299,4.95047627403623
17404,2500,46.144685,-86.48299,4.81992071848067
17404,3000,46.144685,-86.48299,4.89492071848067
17404,3500,46.144685,-86.48299,5.628254051814
17404,4000,46.144685,-86.48299,5.94492071848067
17404,6500,46.144685,-86.48299,5.84492071848067
17404,7000,46.144685,-86.48299,5.89492071848067
17404,7500,46.144685,-86.48299,5.59492071848067
17404,8000,46.144685,-86.48299,5.29492071848067
17404,9000,46.144685,-86.48299,5.39492071848067
17404,9500,46.144685,-86.48299,5.29492071848067
17404,10000,46.144685,-86.48299,4.14492071848067
17406,2500,46.61506,-88.86036,6.05913898150127
17406,1000,46.61506,-88.86036,3.95913898150126
17406,1500,46.61506,-88.86036,4.00913898150126
17406,2000,46.61506,-88.86036,4.05913898150126
17406,0,46.61506,-88.86036,4.35913898150126
17406,500,46.61506,-88.86036,4.05913898150126
17406,7500,46.61506,-88.86036,5.55913898150127
17406,8000,46.61506,-88.86036,4.75913898150126
17406,8500,46.61506,-88.86036,5.10913898150126
17406,9500,46.61506,-88.86036,4.85913898150126
17406,10000,46.61506,-88.86036,5.55913898150127
17406,3000,46.61506,-88.86036,4.70913898150126
17406,3500,46.61506,-88.86036,3.95913898150126
17406,4000,46.61506,-88.86036,5.35913898150126
17406,4500,46.61506,-88.86036,5.65913898150126
17406,5000,46.61506,-88.86036,4.95913898150126
17406,5500,46.61506,-88.86036,5.37342469578697
17406,6000,46.61506,-88.86036,5.33413898150127
17406,6500,46.61506,-88.86036,5.70913898150127
17406,7000,46.61506,-88.86036,5.75913898150126
17417,500,25.949,-81.46761,22.9805349561903
17417,1000,25.949,-81.46761,23.7678365434919
17417,1500,25.949,-81.46761,22.3249794006348
17417,0,25.949,-81.46761,20.9249794006348
17417,2000,25.949,-81.46761,23.0749794006348
17417,2500,25.949,-81.46761,22.5249794006348
17417,3000,25.949,-81.46761,23.1249794006348
17417,3500,25.949,-81.46761,24.0749794006348
17417,4000,25.949,-81.46761,24.7749794006348
17417,4500,25.949,-81.46761,24.5392651149205
17417,5000,25.949,-81.46761,24.0374794006348
17417,5500,25.949,-81.46761,23.0249794006348
17419,1000,37.021745,-106.45052,4.89385429446896
17419,1500,37.021745,-106.45052,4.29385429446896
17419,2000,37.021745,-106.45052,4.4367114373261
17419,2500,37.021745,-106.45052,4.76885429446896
17419,500,37.021745,-106.45052,4.19385429446896
17419,8000,37.021745,-106.45052,4.99385429446896
17419,8500,37.021745,-106.45052,5.29385429446896
17419,9000,37.021745,-106.45052,5.99385429446896
17419,9500,37.021745,-106.45052,3.74385429446896
17419,3000,37.021745,-106.45052,4.76052096113563
17419,3500,37.021745,-106.45052,4.79385429446896
17419,4000,37.021745,-106.45052,4.59385429446896
17419,4500,37.021745,-106.45052,4.49385429446896
17419,5000,37.021745,-106.45052,3.99385429446896
17419,5500,37.021745,-106.45052,5.29385429446896
17419,6000,37.021745,-106.45052,4.99385429446896
17419,6500,37.021745,-106.45052,4.79385429446896
17419,7000,37.021745,-106.45052,5.69385429446896
17419,10000,37.021745,-106.45052,4.69385429446896
17597,2000,45.91664,-60.69363,6.47894356250763
17597,0,45.91664,-60.69363,5.07894356250763
17597,1000,45.91664,-60.69363,5.37894356250763
17597,8000,45.91664,-60.69363,4.97894356250763
17597,9000,45.91664,-60.69363,3.27894356250763
17597,10000,45.91664,-60.69363,5.27894356250763
17672,1000,43.95,-79.43,6.96096746580941
17672,3000,43.95,-79.43,5.86096746580941
17672,1500,43.95,-79.43,6.39430079914275
17672,2000,43.95,-79.43,6.51096746580941
17672,2500,43.95,-79.43,6.56096746580941
17672,7000,43.95,-79.43,7.42763413247608
17672,7500,43.95,-79.43,8.41096746580942
17672,8000,43.95,-79.43,7.16096746580941
17672,8500,43.95,-79.43,7.46096746580941
17672,9000,43.95,-79.43,6.86096746580941
17672,9500,43.95,-79.43,7.91096746580941
17672,3500,43.95,-79.43,7.41096746580941
17672,4000,43.95,-79.43,6.82763413247608
17672,4500,43.95,-79.43,6.66096746580941
17672,5000,43.95,-79.43,6.59430079914275
17672,5500,43.95,-79.43,7.56096746580941
17672,6000,43.95,-79.43,6.91096746580941
17672,6500,43.95,-79.43,7.16096746580941
17672,0,43.95,-79.43,6.56096746580941
17672,500,43.95,-79.43,6.89430079914275
17672,10000,43.95,-79.43,7.31096746580941
17689,5500,43.26191,-80.259242,6.53877994128636
17689,6000,43.26191,-80.259242,8.33877994128636
17689,6500,43.26191,-80.259242,7.93877994128636
17689,5000,43.26191,-80.259242,7.93877994128636
17689,1000,43.26191,-80.259242,7.35877994128636
17689,1500,43.26191,-80.259242,6.61877994128636
17689,2000,43.26191,-80.259242,6.08877994128636
17689,2500,43.26191,-80.259242,7.20544660795303
17689,3000,43.26191,-80.259242,7.23877994128636
17689,3500,43.26191,-80.259242,7.43877994128636
17689,4000,43.26191,-80.259242,7.23877994128636
17689,4500,43.26191,-80.259242,7.13877994128636
17689,8500,43.26191,-80.259242,7.58877994128636
17689,7000,43.26191,-80.259242,7.03877994128636
17689,7500,43.26191,-80.259242,7.03877994128636
17689,8000,43.26191,-80.259242,7.82449422700064
17689,9000,43.26191,-80.259242,7.60544660795303
17689,9500,43.26191,-80.259242,7.08877994128636
17689,10000,43.26191,-80.259242,6.80544660795303
17711,1000,55.33119,-105.055315,-1.47495537144797
17711,3000,55.33119,-105.055315,-1.27495537144797
17711,1500,55.33119,-105.055315,-1.49995537144797
17711,2000,55.33119,-105.055315,-1.27495537144797
17711,2500,55.33119,-105.055315,-1.30828870478131
17711,7000,55.33119,-105.055315,-0.274955371447972
17711,7500,55.33119,-105.055315,-0.724955371447972
17711,8000,55.33119,-105.055315,-4.27495537144797
17711,8500,55.33119,-105.055315,-4.62495537144797
17711,9000,55.33119,-105.055315,-3.4082887047813
17711,9500,55.33119,-105.055315,-3.11495537144797
17711,3500,55.33119,-105.055315,-1.34162203811464
17711,4000,55.33119,-105.055315,-1.37495537144797
17711,4500,55.33119,-105.055315,-0.724955371447972
17711,5000,55.33119,-105.055315,-1.02495537144797
17711,5500,55.33119,-105.055315,-0.474955371447972
17711,6000,55.33119,-105.055315,-0.524955371447972
17711,6500,55.33119,-105.055315,-0.724955371447972
17711,0,55.33119,-105.055315,-0.974955371447972
17711,500,55.33119,-105.055315,-0.849955371447972
17711,10000,55.33119,-105.055315,-3.43495537144797
17713,4500,55.430905,-104.938605,-0.504421314928267
17713,5000,55.430905,-104.938605,-0.604421314928267
17713,5500,55.430905,-104.938605,0.345578685071733
17713,4000,55.430905,-104.938605,-0.504421314928267
17713,0,55.430905,-104.938605,-0.654421314928267
17713,500,55.430905,-104.938605,-0.904421314928267
17713,1000,55.430905,-104.938605,-1.50442131492827
17713,1500,55.430905,-104.938605,-1.65442131492827
17713,2000,55.430905,-104.938605,-0.854421314928267
17713,2500,55.430905,-104.938605,-1.55442131492827
17713,3000,55.430905,-104.938605,-0.154421314928267
17713,3500,55.430905,-104.938605,-0.704421314928267
17713,10000,55.430905,-104.938605,-0.654421314928267
17713,7500,55.430905,-104.938605,-1.05442131492827
17713,6000,55.430905,-104.938605,0.0455786850717332
17713,6500,55.430905,-104.938605,-0.354421314928267
17713,7000,55.430905,-104.938605,-0.954421314928267
17713,9500,55.430905,-104.938605,-0.304421314928267
17713,8000,55.430905,-104.938605,-1.3877546482616
17713,8500,55.430905,-104.938605,-3.55442131492827
17713,9000,55.430905,-104.938605,-2.70442131492827
17859,1500,32.289083,-109.094167,16.5205904769897
17859,2000,32.289083,-109.094167,16.5405904769897
17859,2500,32.289083,-109.094167,14.8655904769897
17859,3000,32.289083,-109.094167,14.7655904769897
17859,3500,32.289083,-109.094167,15.1739238103231
17859,500,32.289083,-109.094167,14.8405904769897
17859,4000,32.289083,-109.094167,14.0405904769897
17859,5500,32.289083,-109.094167,15.3405904769897
17880,4500,42.82814,-72.4211,14.2241988138052
17880,5000,42.82814,-72.4211,14.0241988138052
17880,3500,42.82814,-72.4211,11.3241988138052
17880,4000,42.82814,-72.4211,12.1741988138052
17880,0,42.82814,-72.4211,6.12419881380521
17880,500,42.82814,-72.4211,6.78419881380521
17880,1000,42.82814,-72.4211,7.90419881380521
17880,1500,42.82814,-72.4211,8.16419881380521
17880,2000,42.82814,-72.4211,9.62419881380521
17880,2500,42.82814,-72.4211,8.67419881380521
17880,3000,42.82814,-72.4211,9.62419881380521
17880,5500,42.82814,-72.4211,14.2241988138052
17880,6000,42.82814,-72.4211,7.82419881380521
17880,6500,42.82814,-72.4211,7.82419881380521
17880,7000,42.82814,-72.4211,5.12419881380521
17880,8000,42.82814,-72.4211,6.57419881380521
17880,8500,42.82814,-72.4211,6.42419881380521
17880,9000,42.82814,-72.4211,5.79086548047188
17880,9500,42.82814,-72.4211,6.22419881380521
17880,10000,42.82814,-72.4211,3.62419881380521
17945,500,56.81157,-132.93624,2.85107852290658
17945,1000,56.81157,-132.93624,5.00107852290658
17945,1500,56.81157,-132.93624,4.05107852290658
17945,0,56.81157,-132.93624,2.55107852290658
17945,10000,56.81157,-132.93624,4.45107852290658
17945,2000,56.81157,-132.93624,4.45107852290658
17945,2500,56.81157,-132.93624,5.50107852290658
17945,3000,56.81157,-132.93624,4.75107852290658
17945,3500,56.81157,-132.93624,2.35107852290658
17945,4000,56.81157,-132.93624,3.95107852290658
17945,5000,56.81157,-132.93624,1.85107852290658
17945,6000,56.81157,-132.93624,1.15107852290658
17945,8000,56.81157,-132.93624,2.65107852290658
17945,9000,56.81157,-132.93624,3.05107852290658
18106,1000,41.67946,-118.717135,7.61429681773762
18106,2000,41.67946,-118.717135,7.80001110345191
18106,2500,41.67946,-118.717135,7.87143967488048
18106,500,41.67946,-118.717135,7.58442668786749
18106,3000,41.67946,-118.717135,7.93493173837254
18106,3500,41.67946,-118.717135,7.9404872939281
18106,4000,41.67946,-118.717135,7.97382062726143
18108,4500,49.496405,-116.905,2.2523047336936
18108,3000,49.496405,-116.905,2.5523047336936
18108,3500,49.496405,-116.905,1.9523047336936
18108,4000,49.496405,-116.905,2.6023047336936
18108,0,49.496405,-116.905,2.4523047336936
18108,500,49.496405,-116.905,2.5523047336936
18108,1000,49.496405,-116.905,2.9523047336936
18108,1500,49.496405,-116.905,2.5523047336936
18108,2000,49.496405,-116.905,4.2523047336936
18108,2500,49.496405,-116.905,3.0523047336936
18108,9500,49.496405,-116.905,3.5523047336936
18108,10000,49.496405,-116.905,3.6523047336936
18108,6000,49.496405,-116.905,2.9023047336936
18108,6500,49.496405,-116.905,2.5523047336936
18108,5000,49.496405,-116.905,2.9523047336936
18108,5500,49.496405,-116.905,3.3523047336936
18108,8000,49.496405,-116.905,3.0523047336936
18108,8500,49.496405,-116.905,3.4523047336936
18108,7000,49.496405,-116.905,2.5523047336936
18108,7500,49.496405,-116.905,2.78563806702693
18108,9000,49.496405,-116.905,3.5523047336936
18110,0,43.87196,-64.928795,6.69256630127247
18110,500,43.87196,-64.928795,6.42718168588785
18110,5500,43.87196,-64.928795,7.55923296793913
18110,6000,43.87196,-64.928795,7.74256630127246
18110,6500,43.87196,-64.928795,8.54256630127247
18110,7000,43.87196,-64.928795,8.04256630127247
18110,7500,43.87196,-64.928795,9.04256630127247
18110,8000,43.87196,-64.928795,8.14256630127247
18110,8500,43.87196,-64.928795,7.74256630127246
18110,9500,43.87196,-64.928795,7.84256630127246
18110,2500,43.87196,-64.928795,6.90506630127246
18110,3000,43.87196,-64.928795,7.18701074571691
18110,3500,43.87196,-64.928795,7.24256630127247
18110,4000,43.87196,-64.928795,7.63145519016135
18110,4500,43.87196,-64.928795,7.38006630127247
18110,5000,43.87196,-64.928795,7.69256630127246
18110,1000,43.87196,-64.928795,6.59641245511862
18110,1500,43.87196,-64.928795,6.84844865421364
18110,2000,43.87196,-64.928795,6.72923296793913
18127,5000,49.46966,-115.769585,2.19507815800607
18127,3500,49.46966,-115.769585,2.19507815800607
18127,4000,49.46966,-115.769585,1.79507815800607
18127,4500,49.46966,-115.769585,1.69507815800607
18127,500,49.46966,-115.769585,2.29507815800607
18127,1000,49.46966,-115.769585,2.74507815800607
18127,1500,49.46966,-115.769585,2.29507815800607
18127,2000,49.46966,-115.769585,3.34507815800607
18127,2500,49.46966,-115.769585,1.89507815800607
18127,3000,49.46966,-115.769585,2.39507815800607
18127,5500,49.46966,-115.769585,1.59507815800607
18127,6000,49.46966,-115.769585,1.69507815800607
18127,6500,49.46966,-115.769585,2.09507815800607
18127,7000,49.46966,-115.769585,1.94507815800607
18159,2500,34.78767,-120.58619,12.7754168828328
18159,3000,34.78767,-120.58619,14.9254168828328
18159,1000,34.78767,-120.58619,11.9587502161662
18159,1500,34.78767,-120.58619,11.8754168828328
18159,0,34.78767,-120.58619,14.0754168828328
18159,500,34.78767,-120.58619,14.0587502161662
18159,2000,34.78767,-120.58619,12.0754168828328
19264,0,63.641012,-171.45401,-7.77087507247925
19264,500,63.641012,-171.45401,-4.47087507247925
19264,7000,63.641012,-171.45401,1.12912492752075
19264,8000,63.641012,-171.45401,-0.970875072479248
19264,8500,63.641012,-171.45401,-1.22087507247925
19264,9500,63.641012,-171.45401,-0.570875072479248
19264,2000,63.641012,-171.45401,-1.17087507247925
19264,2500,63.641012,-171.45401,-2.47087507247925
19264,1000,63.641012,-171.45401,-4.67087507247925
19264,1500,63.641012,-171.45401,-2.47087507247925
19264,5000,63.641012,-171.45401,-2.47087507247925
19264,6000,63.641012,-171.45401,0.289124927520752
19264,3500,63.641012,-171.45401,-0.370875072479248
19264,4000,63.641012,-171.45401,-2.37087507247925
19264,6500,63.641012,-171.45401,-0.787541739145918
19266,0,63.656005,-171.553815,-5.297592692905
19266,500,63.656005,-171.553815,-4.63092602623834
19266,6000,63.656005,-171.553815,-3.53092602623834
19266,6500,63.656005,-171.553815,-2.73092602623834
19266,7000,63.656005,-171.553815,-0.730926026238336
19266,8000,63.656005,-171.553815,-3.83092602623833
19266,1500,63.656005,-171.553815,-6.33092602623834
19266,2000,63.656005,-171.553815,-5.28092602623834
19266,2500,63.656005,-171.553815,-4.23092602623834
19266,3000,63.656005,-171.553815,-3.83092602623833
19266,3500,63.656005,-171.553815,-4.73092602623834
19266,4000,63.656005,-171.553815,-2.83092602623834
19266,4500,63.656005,-171.553815,-4.73092602623834
19266,5000,63.656005,-171.553815,-5.13092602623834
19266,5500,63.656005,-171.553815,-3.23092602623834
19266,8500,63.656005,-171.553815,-3.53092602623834
19266,9000,63.656005,-171.553815,-4.03092602623834
19266,10000,63.656005,-171.553815,-4.43092602623833
19323,5000,66.34784,-104.945735,-12.912300936381
19323,3500,66.34784,-104.945735,-12.812300936381
19323,4000,66.34784,-104.945735,-12.262300936381
19323,4500,66.34784,-104.945735,-12.162300936381
19323,500,66.34784,-104.945735,-12.862300936381
19323,1000,66.34784,-104.945735,-13.412300936381
19323,1500,66.34784,-104.945735,-12.762300936381
19323,2000,66.34784,-104.945735,-13.312300936381
19323,2500,66.34784,-104.945735,-13.912300936381
19323,3000,66.34784,-104.945735,-12.462300936381
19323,10000,66.34784,-104.945735,-12.362300936381
19323,5500,66.34784,-104.945735,-13.312300936381
19323,6000,66.34784,-104.945735,-11.912300936381
19323,6500,66.34784,-104.945735,-12.112300936381
19323,7000,66.34784,-104.945735,-13.212300936381
19323,7500,66.34784,-104.945735,-14.412300936381
19323,8000,66.34784,-104.945735,-14.162300936381
19323,8500,66.34784,-104.945735,-13.8661470902272
19323,9000,66.34784,-104.945735,-13.7837295078096
19323,9500,66.34784,-104.945735,-12.812300936381
19358,500,48.65899,-121.04095,4.24867563077382
19358,1000,48.65899,-121.04095,3.64867563077382
19358,1500,48.65899,-121.04095,3.78200896410715
19358,0,48.65899,-121.04095,4.94867563077382
19358,6500,48.65899,-121.04095,1.04867563077382
19358,7000,48.65899,-121.04095,0.348675630773816
19358,7500,48.65899,-121.04095,1.41534229744049
19358,8000,48.65899,-121.04095,0.748675630773817
19358,2000,48.65899,-121.04095,2.84867563077382
19358,2500,48.65899,-121.04095,2.41534229744049
19358,3000,48.65899,-121.04095,2.54867563077382
19358,3500,48.65899,-121.04095,2.48200896410715
19358,4000,48.65899,-121.04095,1.69867563077382
19358,4500,48.65899,-121.04095,2.71534229744049
19358,5000,48.65899,-121.04095,2.14867563077382
19358,5500,48.65899,-121.04095,2.14867563077382
19358,6000,48.65899,-121.04095,1.94867563077382
19358,8500,48.65899,-121.04095,1.17367563077382
19358,9000,48.65899,-121.04095,1.14867563077382
19358,9500,48.65899,-121.04095,0.798675630773817
19358,10000,48.65899,-121.04095,1.04867563077382
19784,2500,52.752035,23.92067,6.08150182631281
19784,500,52.752035,23.92067,6.38150182631281
19784,1000,52.752035,23.92067,7.12150182631281
19784,1500,52.752035,23.92067,7.6015018263128
19784,0,52.752035,23.92067,6.63150182631281
19784,2000,52.752035,23.92067,7.44150182631281
19814,0,68.829105,-138.74449,-13.3835703503002
19814,500,68.829105,-138.74449,-12.5835703503002
19814,1000,68.829105,-138.74449,-10.5835703503002
19814,9500,68.829105,-138.74449,-15.8835703503002
19814,10000,68.829105,-138.74449,-13.7835703503002
19814,3000,68.829105,-138.74449,-12.6835703503002
19814,4000,68.829105,-138.74449,-13.9835703503002
19814,5000,68.829105,-138.74449,-10.7835703503002
19814,1500,68.829105,-138.74449,-10.8835703503002
19814,7500,68.829105,-138.74449,-13.0835703503002
19814,8000,68.829105,-138.74449,-14.4335703503002
19814,8500,68.829105,-138.74449,-15.6835703503002
19814,6500,68.829105,-138.74449,-13.0335703503002
19814,9000,68.829105,-138.74449,-15.3835703503002
19820,500,48.6051,-122.90145,8.39480173872067
19820,1000,48.6051,-122.90145,8.47980173872067
19820,1500,48.6051,-122.90145,9.00480173872067
19820,6500,48.6051,-122.90145,9.90480173872068
19820,7000,48.6051,-122.90145,10.5214684053873
19820,7500,48.6051,-122.90145,9.92146840538734
19820,8000,48.6051,-122.90145,8.95480173872067
19820,2000,48.6051,-122.90145,9.93480173872068
19820,2500,48.6051,-122.90145,10.2298017387207
19820,3000,48.6051,-122.90145,10.7548017387207
19820,3500,48.6051,-122.90145,8.35480173872067
19820,4000,48.6051,-122.90145,10.1548017387207
19820,4500,48.6051,-122.90145,9.68813507205401
19820,5000,48.6051,-122.90145,9.65480173872068
19820,5500,48.6051,-122.90145,10.4548017387207
19820,6000,48.6051,-122.90145,9.35480173872067
19820,8500,48.6051,-122.90145,7.35480173872068
19820,9000,48.6051,-122.90145,8.12146840538734
19820,9500,48.6051,-122.90145,6.35480173872068
19820,10000,48.6051,-122.90145,6.95480173872068
19834,2500,43.6774,-94.698115,7.19677098819188
19834,3000,43.6774,-94.698115,6.59177098819188
19834,3500,43.6774,-94.698115,6.78843765485854
19834,4000,43.6774,-94.698115,6.91177098819188
19834,0,43.6774,-94.698115,8.82177098819188
19834,500,43.6774,-94.698115,7.38288209930299
19834,1000,43.6774,-94.698115,6.70034241676331
19834,1500,43.6774,-94.698115,6.88605670247759
19834,2000,43.6774,-94.698115,6.67177098819188
19834,9000,43.6774,-94.698115,6.27177098819188
19834,9500,43.6774,-94.698115,6.73843765485854
19834,8500,43.6774,-94.698115,7.00510432152521
19834,4500,43.6774,-94.698115,7.17177098819188
19834,5000,43.6774,-94.698115,7.12177098819188
19834,5500,43.6774,-94.698115,6.63843765485854
19834,6000,43.6774,-94.698115,6.77177098819188
19834,6500,43.6774,-94.698115,6.77177098819188
19834,7000,43.6774,-94.698115,7.33843765485854
19834,7500,43.6774,-94.698115,7.27177098819188
19834,8000,43.6774,-94.698115,7.47177098819188
19842,500,45.71903,-75.4417,4.50014553686969
19842,1000,45.71903,-75.4417,4.38308900665526
19842,1500,45.71903,-75.4417,4.78834587642826
19842,2000,45.71903,-75.4417,4.76576523126697
19842,0,45.71903,-75.4417,4.53292065648691
19846,0,45.777015,-75.135905,4.42118939095907
19846,500,45.777015,-75.135905,3.98759964736933
19846,1000,45.777015,-75.135905,4.71567214957976
19846,1500,45.777015,-75.135905,5.23118939095907
19901,2500,52.14453,14.452855,9.0973342086294
19901,3000,52.14453,14.452855,9.15209611339131
19901,3500,52.14453,14.452855,9.16876278005797
19901,4000,52.14453,14.452855,9.86876278005797
19901,0,52.14453,14.452855,8.81876278005797
19901,500,52.14453,14.452855,8.78751278005797
19901,1000,52.14453,14.452855,8.96042944672464
19901,1500,52.14453,14.452855,9.54019135148654
19901,2000,52.14453,14.452855,9.60626278005797
19901,9500,52.14453,14.452855,8.61876278005797
19901,10000,52.14453,14.452855,8.66876278005797
19901,5500,52.14453,14.452855,9.33542944672464
19901,6000,52.14453,14.452855,8.46876278005797
19901,4500,52.14453,14.452855,10.168762780058
19901,5000,52.14453,14.452855,9.56876278005797
19901,7500,52.14453,14.452855,9.16876278005797
19901,8000,52.14453,14.452855,9.76876278005797
19901,6500,52.14453,14.452855,9.63542944672464
19901,7000,52.14453,14.452855,9.61876278005797
19901,8500,52.14453,14.452855,8.76876278005797
19906,0,62.324285,13.557865,1.02635912999866
19906,500,62.324285,13.557865,0.293025796665322
19906,5500,62.324285,13.557865,2.19302579666532
19906,6000,62.324285,13.557865,1.62635912999866
19906,6500,62.324285,13.557865,1.77635912999866
19906,7000,62.324285,13.557865,2.17635912999866
19906,7500,62.324285,13.557865,2.02635912999866
19906,8000,62.324285,13.557865,1.87635912999866
19906,8500,62.324285,13.557865,1.72635912999866
19906,9000,62.324285,13.557865,1.62635912999866
19906,9500,62.324285,13.557865,0.776359129998655
19906,3000,62.324285,13.557865,1.16635912999866
19906,3500,62.324285,13.557865,1.38635912999866
19906,4000,62.324285,13.557865,1.60004334052497
19906,4500,62.324285,13.557865,1.72635912999866
19906,5000,62.324285,13.557865,1.72635912999866
19906,1000,62.324285,13.557865,0.601359129998655
19906,1500,62.324285,13.557865,1.25135912999866
19906,2000,62.324285,13.557865,0.959692463331989
19906,2500,62.324285,13.557865,1.30135912999866
19909,2500,61.82125,16.40472,3.27663724521194
19909,3000,61.82125,16.40472,3.82497057854527
19909,3500,61.82125,16.40472,4.08806581664051
19909,4000,61.82125,16.40472,4.36663724521194
19909,0,61.82125,16.40472,2.61663724521194
19909,500,61.82125,16.40472,2.61663724521194
19909,1000,61.82125,16.40472,2.59163724521194
19909,1500,61.82125,16.40472,2.86663724521194
19909,2000,61.82125,16.40472,2.96663724521194
19909,9000,61.82125,16.40472,4.23663724521194
19909,9500,61.82125,16.40472,4.25663724521194
19909,10000,61.82125,16.40472,3.81663724521194
19909,6000,61.82125,16.40472,5.06663724521194
19909,4500,61.82125,16.40472,4.39163724521194
19909,5000,61.82125,16.40472,4.63330391187861
19909,5500,61.82125,16.40472,4.44163724521194
19909,8000,61.82125,16.40472,4.39163724521194
19909,6500,61.82125,16.40472,5.61663724521194
19909,7000,61.82125,16.40472,5.34163724521194
19909,7500,61.82125,16.40472,4.66663724521194
19909,8500,61.82125,16.40472,4.17663724521194
19913,0,63.883333,14.45,3.02184898722296
19913,5000,63.883333,14.45,1.76184898722296
19913,5500,63.883333,14.45,2.60518232055629
19913,6000,63.883333,14.45,3.10184898722296
19913,6500,63.883333,14.45,2.68184898722296
19913,7000,63.883333,14.45,3.34184898722296
19913,7500,63.883333,14.45,3.16184898722296
19913,8000,63.883333,14.45,2.54684898722296
19913,8500,63.883333,14.45,1.97184898722296
19913,9000,63.883333,14.45,2.42184898722296
19913,9500,63.883333,14.45,3.98851565388963
19913,3000,63.883333,14.45,1.64684898722296
19913,3500,63.883333,14.45,1.17184898722296
19913,4000,63.883333,14.45,1.48851565388963
19913,4500,63.883333,14.45,2.12184898722296
19913,500,63.883333,14.45,0.978991844365817
19913,1000,63.883333,14.45,1.32184898722296
19913,1500,63.883333,14.45,0.79684898722296
19913,2000,63.883333,14.45,1.4647061300801
19913,2500,63.883333,14.45,1.85934898722296
19931,2500,45.932,-92.365,5.29169585054571
19931,500,45.932,-92.365,4.81169585054571
19931,1000,45.932,-92.365,5.05169585054571
19931,2000,45.932,-92.365,4.71169585054571
19931,0,45.932,-92.365,5.55836251721238
19931,1500,45.932,-92.365,4.83715039600026
19933,0,45.901,-92.273,5.36636919180552
19933,500,45.901,-92.273,5.00922633466266
19933,1000,45.901,-92.273,5.08636919180552
19933,1500,45.901,-92.273,5.19364191907825
19933,2000,45.901,-92.273,5.41636919180552
19933,2500,45.901,-92.273,4.96636919180552
19937,2500,41.75738,-86.52208,10.7705557823181
19937,3000,41.75738,-86.52208,11.3955557823181
19937,3500,41.75738,-86.52208,11.0705557823181
19937,4000,41.75738,-86.52208,11.3288891156515
19937,0,41.75738,-86.52208,10.0955557823181
19937,500,41.75738,-86.52208,8.92888911565145
19937,1000,41.75738,-86.52208,10.0955557823181
19937,1500,41.75738,-86.52208,10.2622224489848
19937,2000,41.75738,-86.52208,9.62055578231811
19937,9000,41.75738,-86.52208,11.2155557823181
