"Dataset_ID","slice","Lat","Lon","prec"
17292,2000,55.266667,-105.266667,547.983684584674
17292,2500,55.266667,-105.266667,516.733684584674
17292,3000,55.266667,-105.266667,546.183684584674
17292,3500,55.266667,-105.266667,594.933684584674
17292,4000,55.266667,-105.266667,548.983684584674
17292,8000,55.266667,-105.266667,572.483684584674
17292,6500,55.266667,-105.266667,559.883684584674
17292,7000,55.266667,-105.266667,577.383684584674
17292,7500,55.266667,-105.266667,518.533684584674
17292,10000,55.266667,-105.266667,314.383684584674
17292,8500,55.266667,-105.266667,453.583684584674
17292,9000,55.266667,-105.266667,202.983684584674
17292,9500,55.266667,-105.266667,232.483684584674
17296,500,42.32129,-113.64955,334.220393723708
17296,1000,42.32129,-113.64955,246.320393723708
17296,1500,42.32129,-113.64955,277.320393723708
17296,2000,42.32129,-113.64955,360.320393723708
17296,3000,42.32129,-113.64955,282.420393723708
17296,8500,42.32129,-113.64955,128.820393723708
17296,9500,42.32129,-113.64955,-21.779606276292
17296,10000,42.32129,-113.64955,-16.479606276292
17296,5000,42.32129,-113.64955,241.020393723708
17296,6000,42.32129,-113.64955,218.820393723708
17296,3500,42.32129,-113.64955,152.620393723708
17296,4500,42.32129,-113.64955,210.220393723708
17296,7500,42.32129,-113.64955,-39.279606276292
17296,8000,42.32129,-113.64955,103.220393723708
17296,6500,42.32129,-113.64955,99.1203937237079
17296,7000,42.32129,-113.64955,143.820393723708
17296,0,42.32129,-113.64955,215.720393723708
17304,0,45.519575,-89.55507,812.801180013021
17304,500,45.519575,-89.55507,809.201180013021
17304,5500,45.519575,-89.55507,715.501180013021
17304,6000,45.519575,-89.55507,695.251180013021
17304,6500,45.519575,-89.55507,731.901180013021
17304,7000,45.519575,-89.55507,712.001180013021
17304,1000,45.519575,-89.55507,803.851180013021
17304,1500,45.519575,-89.55507,793.851180013021
17304,2000,45.519575,-89.55507,829.801180013021
17304,2500,45.519575,-89.55507,820.376180013021
17304,3000,45.519575,-89.55507,845.101180013021
17304,3500,45.519575,-89.55507,785.376180013021
17304,4000,45.519575,-89.55507,790.651180013021
17304,4500,45.519575,-89.55507,787.226180013021
17304,5000,45.519575,-89.55507,724.901180013021
17304,9000,45.519575,-89.55507,700.601180013021
17304,7500,45.519575,-89.55507,735.401180013021
17304,8000,45.519575,-89.55507,821.501180013021
17304,8500,45.519575,-89.55507,699.801180013021
17304,9500,45.519575,-89.55507,694.001180013021
17304,10000,45.519575,-89.55507,714.451180013021
17320,1500,58.772294,-155.945095,694.974744937294
17320,4500,58.772294,-155.945095,693.974744937294
17320,5000,58.772294,-155.945095,673.074744937294
17320,2000,58.772294,-155.945095,705.634744937294
17320,2500,58.772294,-155.945095,701.574744937294
17320,10000,58.772294,-155.945095,680.774744937294
17320,500,58.772294,-155.945095,666.524744937294
17320,1000,58.772294,-155.945095,675.608078270628
17320,6000,58.772294,-155.945095,676.374744937294
17320,6500,58.772294,-155.945095,710.274744937294
17320,7000,58.772294,-155.945095,679.374744937294
17320,8000,58.772294,-155.945095,665.424744937294
17320,9000,58.772294,-155.945095,642.074744937294
17320,9500,58.772294,-155.945095,684.924744937294
17320,0,58.772294,-155.945095,649.774744937294
17322,4000,60.62601,-154.303475,616.361639404297
17322,2000,60.62601,-154.303475,647.361639404297
17322,2500,60.62601,-154.303475,621.461639404297
17322,3500,60.62601,-154.303475,646.961639404297
17322,500,60.62601,-154.303475,621.061639404297
17322,1000,60.62601,-154.303475,631.861639404297
17322,4500,60.62601,-154.303475,630.661639404297
17322,5000,60.62601,-154.303475,618.261639404297
17322,5500,60.62601,-154.303475,595.311639404297
17322,6000,60.62601,-154.303475,632.361639404297
17322,6500,60.62601,-154.303475,606.661639404297
17322,8000,60.62601,-154.303475,605.061639404297
17322,10000,60.62601,-154.303475,617.061639404297
17324,4000,68.66619,-149.358787,231.867967167607
17324,2500,68.66619,-149.358787,213.317967167607
17324,3000,68.66619,-149.358787,232.717967167607
17324,3500,68.66619,-149.358787,224.667967167607
17324,500,68.66619,-149.358787,201.317967167607
17324,1500,68.66619,-149.358787,216.117967167607
17324,10000,68.66619,-149.358787,121.317967167607
17324,5500,68.66619,-149.358787,195.617967167607
17324,6500,68.66619,-149.358787,149.117967167607
17324,4500,68.66619,-149.358787,170.817967167607
17324,5000,68.66619,-149.358787,222.317967167607
17324,7500,68.66619,-149.358787,162.817967167607
17324,9500,68.66619,-149.358787,127.217967167607
17328,2000,66.029335,-147.55331,224.633177302434
17328,2500,66.029335,-147.55331,225.233177302434
17328,4000,66.029335,-147.55331,249.533177302434
17328,4500,66.029335,-147.55331,242.833177302434
17328,3000,66.029335,-147.55331,234.433177302434
17328,3500,66.029335,-147.55331,239.033177302434
17328,1500,66.029335,-147.55331,234.533177302434
17328,8500,66.029335,-147.55331,205.133177302434
17328,9000,66.029335,-147.55331,199.133177302434
17328,10000,66.029335,-147.55331,194.433177302434
17328,5500,66.029335,-147.55331,229.733177302434
17328,6000,66.029335,-147.55331,225.833177302434
17328,6500,66.029335,-147.55331,226.833177302434
17328,5000,66.029335,-147.55331,247.533177302434
17328,7500,66.029335,-147.55331,194.233177302434
17328,8000,66.029335,-147.55331,203.433177302434
17328,0,66.029335,-147.55331,263.633177302434
17328,7000,66.029335,-147.55331,228.033177302434
17328,1000,66.029335,-147.55331,238.033177302434
17334,0,53.007345,-6.348035,953.483747714174
17334,500,53.007345,-6.348035,989.958747714173
17334,1000,53.007345,-6.348035,936.921247714174
17334,6000,53.007345,-6.348035,912.283747714173
17334,7500,53.007345,-6.348035,996.783747714174
17334,8500,53.007345,-6.348035,1075.18374771417
17334,9500,53.007345,-6.348035,1088.08374771417
17334,1500,53.007345,-6.348035,898.172636603062
17334,2000,53.007345,-6.348035,902.848453596526
17334,2500,53.007345,-6.348035,928.212319142745
17334,3000,53.007345,-6.348035,890.75041438084
17334,3500,53.007345,-6.348035,883.740890571316
17334,4000,53.007345,-6.348035,916.333747714173
17334,4500,53.007345,-6.348035,871.471247714174
17334,5000,53.007345,-6.348035,885.717081047507
17334,5500,53.007345,-6.348035,919.583747714173
17334,10000,53.007345,-6.348035,1152.98374771417
17336,4500,52.37242,-8.151665,820.508170572916
17336,5500,52.37242,-8.151665,780.108170572916
17336,6000,52.37242,-8.151665,758.808170572916
17336,6500,52.37242,-8.151665,713.108170572916
17336,5000,52.37242,-8.151665,799.408170572916
17336,7500,52.37242,-8.151665,744.308170572916
17336,8000,52.37242,-8.151665,744.708170572916
17336,8500,52.37242,-8.151665,720.308170572916
17336,9500,52.37242,-8.151665,738.308170572916
17336,2500,52.37242,-8.151665,943.058170572916
17336,3000,52.37242,-8.151665,956.308170572916
17336,3500,52.37242,-8.151665,943.058170572916
17336,4000,52.37242,-8.151665,947.308170572916
17336,7000,52.37242,-8.151665,721.908170572916
17336,500,52.37242,-8.151665,1073.73317057292
17336,1000,52.37242,-8.151665,1143.90817057292
17336,1500,52.37242,-8.151665,1104.84817057292
17336,2000,52.37242,-8.151665,937.108170572916
17338,3000,66.12399,-151.391555,288.978504638672
17338,3500,66.12399,-151.391555,290.678504638672
17338,4000,66.12399,-151.391555,300.128504638672
17338,2500,66.12399,-151.391555,284.128504638672
17338,500,66.12399,-151.391555,361.428504638672
17338,1000,66.12399,-151.391555,263.428504638672
17338,1500,66.12399,-151.391555,277.528504638672
17338,2000,66.12399,-151.391555,284.028504638672
17338,9000,66.12399,-151.391555,256.578504638672
17338,9500,66.12399,-151.391555,244.528504638672
17338,10000,66.12399,-151.391555,228.578504638672
17338,6000,66.12399,-151.391555,291.728504638672
17338,4500,66.12399,-151.391555,301.228504638672
17338,5000,66.12399,-151.391555,303.728504638672
17338,5500,66.12399,-151.391555,283.028504638672
17338,8000,66.12399,-151.391555,280.228504638672
17338,6500,66.12399,-151.391555,289.928504638672
17338,7000,66.12399,-151.391555,284.028504638672
17338,7500,66.12399,-151.391555,274.828504638672
17338,8500,66.12399,-151.391555,267.228504638672
17340,500,63.667222,-171.547917,420.941948784722
17340,7000,63.667222,-171.547917,446.941948784722
17340,8000,63.667222,-171.547917,403.941948784722
17340,9000,63.667222,-171.547917,418.941948784722
17340,9500,63.667222,-171.547917,414.941948784722
17340,3000,63.667222,-171.547917,426.941948784722
17340,1000,63.667222,-171.547917,394.441948784722
17340,1500,63.667222,-171.547917,411.941948784722
17340,2000,63.667222,-171.547917,418.941948784722
17340,6000,63.667222,-171.547917,438.741948784722
17340,4000,63.667222,-171.547917,421.941948784722
17340,4500,63.667222,-171.547917,409.941948784722
17340,5000,63.667222,-171.547917,411.941948784722
17340,6500,63.667222,-171.547917,423.441948784722
17344,0,52.36949,-8.1707,1046.79775390625
17344,500,52.36949,-8.1707,1119.79358723958
17344,1000,52.36949,-8.1707,1074.51731912364
17347,6000,63.673889,-171.581944,372.775282118056
17347,6500,63.673889,-171.581944,379.608615451389
17347,5000,63.673889,-171.581944,370.608615451389
17347,5500,63.673889,-171.581944,350.608615451389
17347,0,63.673889,-171.581944,382.275282118056
17347,1000,63.673889,-171.581944,403.275282118056
17347,2000,63.673889,-171.581944,355.275282118056
17347,2500,63.673889,-171.581944,360.275282118056
17347,3500,63.673889,-171.581944,365.775282118056
17347,4000,63.673889,-171.581944,377.275282118056
17347,4500,63.673889,-171.581944,369.608615451389
17347,7000,63.673889,-171.581944,392.275282118056
17347,7500,63.673889,-171.581944,415.275282118056
17347,8000,63.673889,-171.581944,358.275282118056
17347,9000,63.673889,-171.581944,360.275282118056
17347,10000,63.673889,-171.581944,358.275282118056
17352,3000,63.6589,-148.80525,421.666793096633
17352,3500,63.6589,-148.80525,403.391793096633
17352,4000,63.6589,-148.80525,419.886793096633
17352,2500,63.6589,-148.80525,401.766793096633
17352,500,63.6589,-148.80525,390.566793096633
17352,1000,63.6589,-148.80525,386.366793096633
17352,1500,63.6589,-148.80525,396.566793096633
17352,2000,63.6589,-148.80525,405.266793096633
17352,9000,63.6589,-148.80525,392.591793096633
17352,9500,63.6589,-148.80525,390.441793096633
17352,10000,63.6589,-148.80525,343.566793096633
17352,5000,63.6589,-148.80525,421.866793096633
17352,5500,63.6589,-148.80525,419.366793096633
17352,6000,63.6589,-148.80525,398.866793096633
17352,4500,63.6589,-148.80525,424.466793096633
17352,7000,63.6589,-148.80525,403.316793096633
17352,7500,63.6589,-148.80525,386.866793096633
17352,8000,63.6589,-148.80525,344.966793096633
17352,6500,63.6589,-148.80525,398.166793096633
17352,8500,63.6589,-148.80525,397.416793096633
17354,500,64.36008,-147.368165,322.163982738148
17354,2500,64.36008,-147.368165,314.163982738148
17354,4000,64.36008,-147.368165,330.663982738148
17354,6000,64.36008,-147.368165,361.363982738148
17354,8000,64.36008,-147.368165,320.163982738148
17354,8500,64.36008,-147.368165,345.363982738148
17354,9000,64.36008,-147.368165,312.263982738148
17354,9500,64.36008,-147.368165,333.963982738148
17359,3500,63.888645,-149.2518,409.399902089437
17359,4500,63.888645,-149.2518,404.399902089437
17359,5000,63.888645,-149.2518,365.199902089437
17359,3000,63.888645,-149.2518,405.899902089437
17359,500,63.888645,-149.2518,378.899902089437
17359,1000,63.888645,-149.2518,365.599902089437
17359,1500,63.888645,-149.2518,388.799902089437
17359,2500,63.888645,-149.2518,382.099902089437
17359,6000,63.888645,-149.2518,415.199902089437
17359,6500,63.888645,-149.2518,390.099902089437
17359,7000,63.888645,-149.2518,356.999902089437
17359,7500,63.888645,-149.2518,340.899902089437
17359,8500,63.888645,-149.2518,359.599902089437
17359,9500,63.888645,-149.2518,337.999902089437
17363,4000,35.166618,-83.025107,1173.75378214518
17363,4500,35.166618,-83.025107,1311.15378214518
17363,2500,35.166618,-83.025107,1351.25378214518
17363,3500,35.166618,-83.025107,1515.95378214518
17363,500,35.166618,-83.025107,1434.45378214518
17363,1000,35.166618,-83.025107,1496.15378214518
17363,2000,35.166618,-83.025107,1386.65378214518
17363,7000,35.166618,-83.025107,1333.45378214518
17363,5500,35.166618,-83.025107,1275.65378214518
17363,6000,35.166618,-83.025107,1085.25378214518
17363,6500,35.166618,-83.025107,1310.10378214518
17363,9500,35.166618,-83.025107,1662.05378214518
17363,7500,35.166618,-83.025107,1645.95378214518
17363,8000,35.166618,-83.025107,1610.30378214518
17363,9000,35.166618,-83.025107,1534.05378214518
17375,1000,59.6339,-151.5119,800.592673492432
17375,2000,59.6339,-151.5119,784.292673492432
17375,3000,59.6339,-151.5119,794.392673492432
17375,3500,59.6339,-151.5119,796.492673492432
17375,4500,59.6339,-151.5119,773.192673492432
17375,9000,59.6339,-151.5119,840.092673492432
17375,9500,59.6339,-151.5119,840.292673492432
17375,5500,59.6339,-151.5119,759.192673492432
17375,6000,59.6339,-151.5119,756.792673492432
17375,6500,59.6339,-151.5119,760.792673492432
17375,5000,59.6339,-151.5119,726.992673492432
17375,7500,59.6339,-151.5119,746.492673492432
17375,8000,59.6339,-151.5119,814.692673492432
17375,8500,59.6339,-151.5119,874.792673492432
17375,7000,59.6339,-151.5119,787.292673492432
17375,500,59.6339,-151.5119,780.192673492432
17377,0,60.500895,-150.90992,914.426796838009
17377,500,60.500895,-150.90992,610.026796838009
17377,1000,60.500895,-150.90992,582.926796838009
17377,6000,60.500895,-150.90992,593.026796838009
17377,6500,60.500895,-150.90992,592.926796838009
17377,7000,60.500895,-150.90992,561.926796838009
17377,7500,60.500895,-150.90992,571.960130171342
17377,1500,60.500895,-150.90992,747.826796838009
17377,2000,60.500895,-150.90992,621.026796838009
17377,2500,60.500895,-150.90992,601.526796838009
17377,3000,60.500895,-150.90992,706.976796838009
17377,3500,60.500895,-150.90992,602.826796838009
17377,4000,60.500895,-150.90992,585.376796838009
17377,4500,60.500895,-150.90992,589.226796838009
17377,5000,60.500895,-150.90992,560.426796838009
17377,5500,60.500895,-150.90992,583.126796838009
17377,9500,60.500895,-150.90992,613.826796838009
17377,8000,60.500895,-150.90992,550.526796838009
17377,8500,60.500895,-150.90992,606.076796838009
17377,9000,60.500895,-150.90992,594.360130171342
17377,10000,60.500895,-150.90992,628.726796838009
17381,2500,63.986445,-145.54015,249.971461486816
17381,4000,63.986445,-145.54015,277.971461486816
17381,4500,63.986445,-145.54015,271.671461486816
17381,5000,63.986445,-145.54015,262.971461486816
17381,3500,63.986445,-145.54015,255.171461486816
17381,10000,63.986445,-145.54015,189.171461486816
17381,1000,63.986445,-145.54015,276.171461486816
17381,1500,63.986445,-145.54015,285.671461486816
17381,2000,63.986445,-145.54015,259.371461486816
17381,6000,63.986445,-145.54015,246.971461486816
17381,7000,63.986445,-145.54015,212.771461486817
17381,7500,63.986445,-145.54015,194.271461486817
17381,8500,63.986445,-145.54015,189.971461486816
17381,9000,63.986445,-145.54015,223.271461486817
17381,500,63.986445,-145.54015,241.871461486816
17383,2500,63.84225,-149.035575,381.219705514619
17383,3000,63.84225,-149.035575,399.386372181285
17383,1500,63.84225,-149.035575,389.519705514619
17383,2000,63.84225,-149.035575,407.736372181286
17383,0,63.84225,-149.035575,366.586372181286
17383,500,63.84225,-149.035575,386.636372181285
17383,1000,63.84225,-149.035575,383.786372181286
17383,3500,63.84225,-149.035575,368.686372181285
17383,4000,63.84225,-149.035575,381.653038847952
17383,4500,63.84225,-149.035575,372.236372181286
17383,5000,63.84225,-149.035575,380.886372181285
17383,5500,63.84225,-149.035575,380.986372181286
17383,6000,63.84225,-149.035575,349.536372181286
17383,6500,63.84225,-149.035575,354.536372181286
17385,6500,62.842885,-148.24701,532.976584022924
17385,3500,62.842885,-148.24701,545.976584022924
17385,5500,62.842885,-148.24701,528.676584022924
17385,6000,62.842885,-148.24701,550.476584022924
17385,500,62.842885,-148.24701,505.776584022924
17385,2000,62.842885,-148.24701,543.376584022924
17385,8000,62.842885,-148.24701,478.276584022924
17385,8500,62.842885,-148.24701,474.876584022924
17385,7000,62.842885,-148.24701,547.176584022924
17385,7500,62.842885,-148.24701,503.276584022924
17385,10000,62.842885,-148.24701,530.676584022924
17385,9000,62.842885,-148.24701,496.376584022924
17385,9500,62.842885,-148.24701,491.076584022924
17387,1500,44.919595,-88.15694,751.666453721788
17387,1000,44.919595,-88.15694,732.383120388455
17387,3500,44.919595,-88.15694,698.693120388455
17387,2000,44.919595,-88.15694,792.083120388455
17387,2500,44.919595,-88.15694,783.333120388455
17387,3000,44.919595,-88.15694,716.613120388455
17387,0,44.919595,-88.15694,704.233120388455
17387,500,44.919595,-88.15694,760.761691817026
17387,4000,44.919595,-88.15694,702.883120388455
17387,4500,44.919595,-88.15694,669.533120388455
17387,5000,44.919595,-88.15694,696.766453721788
17387,5500,44.919595,-88.15694,650.933120388455
17387,6000,44.919595,-88.15694,586.433120388455
17391,3500,63.44847,-162.10838,400.573729152305
17391,4000,63.44847,-162.10838,395.673729152305
17391,4500,63.44847,-162.10838,380.973729152305
17391,3000,63.44847,-162.10838,403.473729152305
17391,500,63.44847,-162.10838,392.373729152305
17391,1000,63.44847,-162.10838,359.173729152305
17391,1500,63.44847,-162.10838,383.273729152305
17391,2000,63.44847,-162.10838,401.473729152305
17391,5000,63.44847,-162.10838,384.773729152305
17391,5500,63.44847,-162.10838,411.173729152305
17391,6000,63.44847,-162.10838,401.573729152305
17391,6500,63.44847,-162.10838,391.423729152305
17391,8000,63.44847,-162.10838,389.873729152305
17391,8500,63.44847,-162.10838,391.773729152305
17391,9000,63.44847,-162.10838,379.007062485639
17391,9500,63.44847,-162.10838,357.623729152305
17391,10000,63.44847,-162.10838,352.873729152305
17396,500,46.973155,-94.68138,646.781397586399
17396,1000,46.973155,-94.68138,678.806397586399
17396,1500,46.973155,-94.68138,664.906397586399
17396,0,46.973155,-94.68138,630.906397586399
17396,6500,46.973155,-94.68138,623.656397586399
17396,7000,46.973155,-94.68138,615.776397586399
17396,7500,46.973155,-94.68138,625.723064253065
17396,8000,46.973155,-94.68138,619.939730919732
17396,8500,46.973155,-94.68138,580.601852131853
17396,9000,46.973155,-94.68138,580.070683300684
17396,9500,46.973155,-94.68138,616.756397586399
17396,10000,46.973155,-94.68138,668.023064253065
17396,3500,46.973155,-94.68138,705.106397586399
17396,4000,46.973155,-94.68138,688.131397586399
17396,4500,46.973155,-94.68138,652.189730919732
17396,5000,46.973155,-94.68138,643.242111872113
17396,5500,46.973155,-94.68138,650.081397586399
17396,6000,46.973155,-94.68138,647.656397586399
17396,2000,46.973155,-94.68138,648.576397586399
17396,2500,46.973155,-94.68138,675.989730919732
17396,3000,46.973155,-94.68138,664.156397586399
17398,0,41.027635,-73.908375,1214.14585523465
17398,500,41.027635,-73.908375,1176.66585523465
17398,1000,41.027635,-73.908375,1106.51997288171
17398,1500,41.027635,-73.908375,1113.75085523465
17400,4500,69.080765,-121.42854,165.604110063825
17400,2000,69.080765,-121.42854,220.404110063825
17400,3000,69.080765,-121.42854,234.104110063825
17400,4000,69.080765,-121.42854,191.104110063825
17400,0,69.080765,-121.42854,170.704110063825
17400,1000,69.080765,-121.42854,198.504110063825
17400,5000,69.080765,-121.42854,168.904110063825
17400,6000,69.080765,-121.42854,200.904110063825
17400,6500,69.080765,-121.42854,193.704110063825
17400,7500,69.080765,-121.42854,183.304110063825
17400,8000,69.080765,-121.42854,142.104110063825
17400,8500,69.080765,-121.42854,152.704110063825
17400,9000,69.080765,-121.42854,144.604110063825
17400,9500,69.080765,-121.42854,109.304110063825
17400,10000,69.080765,-121.42854,172.204110063825
17402,500,60.216475,-159.76567,486.482639995374
17402,1500,60.216475,-159.76567,476.382639995374
17402,2000,60.216475,-159.76567,485.082639995374
17402,0,60.216475,-159.76567,512.182639995374
17402,7500,60.216475,-159.76567,460.882639995374
17402,8000,60.216475,-159.76567,454.082639995374
17402,8500,60.216475,-159.76567,429.282639995374
17402,9000,60.216475,-159.76567,443.782639995374
17402,9500,60.216475,-159.76567,430.682639995374
17402,2500,60.216475,-159.76567,479.232639995374
17402,3000,60.216475,-159.76567,491.282639995374
17402,3500,60.216475,-159.76567,487.182639995374
17402,4000,60.216475,-159.76567,513.082639995374
17402,4500,60.216475,-159.76567,483.082639995374
17402,5500,60.216475,-159.76567,493.882639995374
17402,6000,60.216475,-159.76567,479.482639995374
17402,6500,60.216475,-159.76567,480.882639995374
17402,7000,60.216475,-159.76567,476.782639995374
17404,4500,46.144685,-86.48299,626.264145817833
17404,5000,46.144685,-86.48299,609.364145817833
17404,5500,46.144685,-86.48299,675.464145817832
17404,6000,46.144685,-86.48299,565.464145817833
17404,0,46.144685,-86.48299,755.864145817832
17404,500,46.144685,-86.48299,804.179530433217
17404,1000,46.144685,-86.48299,794.924145817832
17404,1500,46.144685,-86.48299,793.504145817832
17404,2000,46.144685,-86.48299,714.619701373388
17404,2500,46.144685,-86.48299,666.389145817833
17404,3000,46.144685,-86.48299,662.964145817833
17404,3500,46.144685,-86.48299,643.730812484499
17404,4000,46.144685,-86.48299,644.730812484499
17404,6500,46.144685,-86.48299,600.164145817833
17404,7000,46.144685,-86.48299,616.364145817833
17404,7500,46.144685,-86.48299,552.464145817833
17404,8000,46.144685,-86.48299,653.964145817833
17404,9000,46.144685,-86.48299,617.664145817833
17404,9500,46.144685,-86.48299,485.564145817833
17404,10000,46.144685,-86.48299,541.614145817833
17406,2500,46.61506,-88.86036,945.555843098959
17406,1000,46.61506,-88.86036,835.655843098958
17406,1500,46.61506,-88.86036,806.255843098958
17406,2000,46.61506,-88.86036,836.555843098958
17406,0,46.61506,-88.86036,812.255843098958
17406,500,46.61506,-88.86036,816.255843098958
17406,7500,46.61506,-88.86036,694.055843098959
17406,8000,46.61506,-88.86036,622.755843098959
17406,8500,46.61506,-88.86036,739.555843098958
17406,9500,46.61506,-88.86036,714.155843098959
17406,10000,46.61506,-88.86036,718.355843098959
17406,3000,46.61506,-88.86036,874.755843098958
17406,3500,46.61506,-88.86036,807.855843098958
17406,4000,46.61506,-88.86036,747.005843098958
17406,4500,46.61506,-88.86036,753.655843098958
17406,5000,46.61506,-88.86036,699.455843098959
17406,5500,46.61506,-88.86036,760.370128813244
17406,6000,46.61506,-88.86036,710.855843098959
17406,6500,46.61506,-88.86036,724.805843098958
17406,7000,46.61506,-88.86036,690.255843098959
17417,500,25.949,-81.46761,1394.48127441406
17417,1000,25.949,-81.46761,1444.55270298549
17417,1500,25.949,-81.46761,1395.5146077474
17417,0,25.949,-81.46761,1406.23127441406
17417,2000,25.949,-81.46761,1424.18127441406
17417,2500,25.949,-81.46761,1404.88127441406
17417,3000,25.949,-81.46761,1411.38127441406
17417,3500,25.949,-81.46761,1469.68127441406
17417,4000,25.949,-81.46761,1465.95627441406
17417,4500,25.949,-81.46761,1429.19556012835
17417,5000,25.949,-81.46761,1426.76877441406
17417,5500,25.949,-81.46761,1398.84794108073
17419,1000,37.021745,-106.45052,465.460634104411
17419,1500,37.021745,-106.45052,374.927300771078
17419,2000,37.021745,-106.45052,398.974919818697
17419,2500,37.021745,-106.45052,395.160634104411
17419,500,37.021745,-106.45052,372.910634104411
17419,8000,37.021745,-106.45052,429.160634104411
17419,8500,37.021745,-106.45052,423.060634104411
17419,9000,37.021745,-106.45052,579.660634104411
17419,9500,37.021745,-106.45052,425.360634104411
17419,3000,37.021745,-106.45052,408.993967437744
17419,3500,37.021745,-106.45052,418.860634104411
17419,4000,37.021745,-106.45052,425.210634104411
17419,4500,37.021745,-106.45052,397.160634104411
17419,5000,37.021745,-106.45052,435.610634104411
17419,5500,37.021745,-106.45052,375.360634104411
17419,6000,37.021745,-106.45052,514.860634104411
17419,6500,37.021745,-106.45052,404.060634104411
17419,7000,37.021745,-106.45052,419.960634104411
17419,10000,37.021745,-106.45052,401.260634104411
17597,2000,45.91664,-60.69363,1479.9991280692
17597,0,45.91664,-60.69363,1382.4991280692
17597,1000,45.91664,-60.69363,1413.4991280692
17597,8000,45.91664,-60.69363,1474.7991280692
17597,9000,45.91664,-60.69363,1404.9991280692
17597,10000,45.91664,-60.69363,1474.8991280692
17672,1000,43.95,-79.43,893.656798444475
17672,3000,43.95,-79.43,944.923465111142
17672,1500,43.95,-79.43,873.590131777809
17672,2000,43.95,-79.43,946.006798444475
17672,2500,43.95,-79.43,937.323465111142
17672,7000,43.95,-79.43,938.256798444475
17672,7500,43.95,-79.43,987.706798444476
17672,8000,43.95,-79.43,924.356798444476
17672,8500,43.95,-79.43,941.856798444476
17672,9000,43.95,-79.43,891.256798444475
17672,9500,43.95,-79.43,849.906798444475
17672,3500,43.95,-79.43,993.881798444476
17672,4000,43.95,-79.43,955.356798444476
17672,4500,43.95,-79.43,889.106798444475
17672,5000,43.95,-79.43,867.790131777809
17672,5500,43.95,-79.43,935.706798444476
17672,6000,43.95,-79.43,935.356798444476
17672,6500,43.95,-79.43,980.206798444476
17672,0,43.95,-79.43,787.656798444475
17672,500,43.95,-79.43,837.623465111142
17672,10000,43.95,-79.43,758.506798444476
17689,5500,43.26191,-80.259242,1026.44304896763
17689,6000,43.26191,-80.259242,1032.44304896763
17689,6500,43.26191,-80.259242,1124.94304896763
17689,5000,43.26191,-80.259242,1027.14304896763
17689,1000,43.26191,-80.259242,904.143048967634
17689,1500,43.26191,-80.259242,922.403048967634
17689,2000,43.26191,-80.259242,844.243048967634
17689,2500,43.26191,-80.259242,963.076382300967
17689,3000,43.26191,-80.259242,977.943048967634
17689,3500,43.26191,-80.259242,980.843048967634
17689,4000,43.26191,-80.259242,868.243048967634
17689,4500,43.26191,-80.259242,970.843048967634
17689,8500,43.26191,-80.259242,864.076382300967
17689,7000,43.26191,-80.259242,877.543048967634
17689,7500,43.26191,-80.259242,870.309715634301
17689,8000,43.26191,-80.259242,871.600191824777
17689,9000,43.26191,-80.259242,845.126382300967
17689,9500,43.26191,-80.259242,840.059715634301
17689,10000,43.26191,-80.259242,840.843048967634
17711,1000,55.33119,-105.055315,480.869814863659
17711,3000,55.33119,-105.055315,473.836481530326
17711,1500,55.33119,-105.055315,422.936481530326
17711,2000,55.33119,-105.055315,453.069814863659
17711,2500,55.33119,-105.055315,432.236481530326
17711,7000,55.33119,-105.055315,423.786481530326
17711,7500,55.33119,-105.055315,486.936481530326
17711,8000,55.33119,-105.055315,337.986481530326
17711,8500,55.33119,-105.055315,223.036481530326
17711,9000,55.33119,-105.055315,96.803148196992
17711,9500,55.33119,-105.055315,102.276481530326
17711,3500,55.33119,-105.055315,436.703148196992
17711,4000,55.33119,-105.055315,371.986481530326
17711,4500,55.33119,-105.055315,486.636481530326
17711,5000,55.33119,-105.055315,415.336481530326
17711,5500,55.33119,-105.055315,453.436481530326
17711,6000,55.33119,-105.055315,443.236481530326
17711,6500,55.33119,-105.055315,395.836481530326
17711,0,55.33119,-105.055315,381.936481530326
17711,500,55.33119,-105.055315,489.011481530326
17711,10000,55.33119,-105.055315,22.316481530326
17713,4500,55.430905,-104.938605,553.60889723036
17713,5000,55.430905,-104.938605,468.65889723036
17713,5500,55.430905,-104.938605,501.75889723036
17713,4000,55.430905,-104.938605,553.60889723036
17713,0,55.430905,-104.938605,483.65889723036
17713,500,55.430905,-104.938605,492.80889723036
17713,1000,55.430905,-104.938605,478.30889723036
17713,1500,55.430905,-104.938605,468.45889723036
17713,2000,55.430905,-104.938605,506.90889723036
17713,2500,55.430905,-104.938605,500.75889723036
17713,3000,55.430905,-104.938605,509.10889723036
17713,3500,55.430905,-104.938605,531.85889723036
17713,10000,55.430905,-104.938605,157.05889723036
17713,7500,55.430905,-104.938605,493.90889723036
17713,6000,55.430905,-104.938605,492.30889723036
17713,6500,55.430905,-104.938605,524.65889723036
17713,7000,55.430905,-104.938605,520.10889723036
17713,9500,55.430905,-104.938605,283.90889723036
17713,8000,55.430905,-104.938605,488.625563897027
17713,8500,55.430905,-104.938605,187.30889723036
17713,9000,55.430905,-104.938605,127.95889723036
17859,1500,32.289083,-109.094167,289.242297668457
17859,2000,32.289083,-109.094167,297.372297668457
